age,income,credit_history_months,num_credit_accounts,debt_ratio,num_late_payments,target,status
26,2000.0,17,2,0.16416337106757808,1,0.0,approved
24,3697.842594718315,40,3,0.49565740134367475,1,0.0,approved
56,3251.831334641944,42,3,0.4449127282712446,0,0.0,approved
48,2188.3704934770412,1,6,0.5097385958337793,1,0.0,approved
54,2000.0,14,8,0.6832054964441711,2,0.0,approved
22,4084.1534711080576,19,2,0.16387403802378284,0,0.0,approved
35,2609.828952953167,3,2,0.331552589030303,0,0.0,approved
22,3938.0358437800637,9,2,0.1924086174958233,1,1.0,approved
28,7570.574726938095,1,1,0.040005862412821586,0,1.0,approved
25,2000.0,201,3,0.22211906789312857,0,1.0,approved
47,2101.0649109855217,48,1,0.7226977433906672,0,0.0,approved
31,2684.667581066313,3,4,0.6252901121248038,2,0.0,approved
45,6169.746851166272,1,4,0.19310513494381643,1,0.0,approved
41,2000.0,45,4,0.22932777823045578,1,1.0,approved
58,7847.344810349123,20,2,0.19568498626847694,4,0.0,approved
20,3190.484135197615,55,1,0.18123396124397198,2,0.0,approved
47,2841.250835231923,92,2,0.3013413976324044,2,0.0,approved
46,2699.9002811164423,32,2,0.39800184291527463,1,0.0,approved
25,2396.748926143304,7,5,0.3190050050325891,2,0.0,approved
45,5034.444038213193,54,3,0.02349987483073401,2,1.0,approved
38,2000.0,112,2,0.09211050837027833,1,0.0,approved
32,3542.922005102214,31,6,0.22624185288674992,1,1.0,approved
26,2459.981644089939,41,4,0.08595202364780857,1,0.0,approved
27,2036.3887055760795,14,4,0.13408483189786252,2,0.0,approved
55,10861.585614427231,17,2,0.2382184820641005,1,1.0,approved
35,3675.797398803978,47,1,0.14434567697834522,1,0.0,approved
42,4050.650531771727,94,2,0.027478962980968056,0,1.0,approved
27,5265.273606868369,35,5,0.318074222887623,0,1.0,approved
27,2000.0,56,3,0.07350592345080861,2,0.0,approved
45,7159.145824336181,6,4,0.05823926146816226,4,0.0,approved
21,2000.0,8,1,0.21342532745368378,1,0.0,approved
30,2029.6462484044498,27,4,0.21516014075910872,1,0.0,approved
35,2369.618293138578,6,5,0.36504720914610117,1,0.0,approved
36,3987.268474098008,36,3,0.25916859168553996,0,1.0,approved
33,3325.4461783695556,12,1,0.3613610555037929,0,1.0,approved
38,2742.4106988015815,56,3,0.2357525595968193,0,1.0,approved
41,2963.1297233131822,59,2,0.19052559327580582,0,1.0,approved
42,2000.0,22,5,0.3711468254004094,1,1.0,approved
25,2000.0,7,3,0.09954594504938613,0,0.0,approved
32,4286.628524267241,37,2,0.016098470826342526,2,0.0,approved
46,4216.889526680367,177,3,0.0920843161619394,2,1.0,approved
43,6583.008821954331,35,1,0.32663766147004647,0,1.0,approved
21,2008.1947267690484,1,1,0.3050965731019898,1,0.0,approved
38,4215.011526837398,1,4,0.2617120376750376,0,1.0,approved
20,2586.721792505332,13,5,0.03906193591229556,1,0.0,approved
35,5405.85277370525,7,1,0.16452585919330173,0,1.0,approved
53,4969.037251424542,60,3,0.30895976882117093,0,1.0,approved
25,3312.9844200323937,67,3,0.2465263360733882,1,0.0,approved
26,2515.5202542225265,10,2,0.13839091755619143,2,0.0,approved
42,4819.695782091588,14,2,0.3875716212695627,0,0.0,approved
20,4119.356585698771,9,4,0.18535052434942215,1,1.0,approved
28,2117.051926036079,86,4,0.15863218771266083,0,1.0,approved
40,2000.0,25,1,0.2890516075589135,0,0.0,approved
28,2580.4873351185406,38,2,0.18838282167234857,0,0.0,approved
32,6359.511897252859,19,3,0.6064220060781707,2,1.0,approved
42,5288.254876293656,35,0,0.2859880930457657,2,0.0,approved
39,2000.0,17,1,0.3062326290379357,2,1.0,approved
37,2000.0,14,7,0.2720544146797295,2,0.0,approved
31,5638.322802588783,36,3,0.027233428039677765,2,1.0,approved
38,2000.0,32,2,0.33050165159615164,1,1.0,approved
33,3845.456735768415,12,7,0.2590026272283734,2,0.0,approved
39,2190.673680848167,5,4,0.05960557094266348,5,0.0,approved
30,6691.025716760881,16,1,0.04092057647379124,0,1.0,approved
33,2027.963974360118,19,3,0.39314265706988716,0,1.0,approved
25,5279.9967707667565,35,2,0.22379360337954818,2,1.0,approved
34,3269.6209084399134,88,3,0.2782859219367496,1,0.0,approved
26,3381.5769303454986,1,11,0.6393600250524278,1,0.0,approved
23,2000.0,10,4,0.27002722153500136,1,1.0,approved
37,2000.0,7,1,0.060634611092202924,0,1.0,approved
37,2669.6883717075875,25,2,0.363820889941162,1,1.0,approved
42,3372.6465168126074,20,3,0.5187510740940069,0,0.0,approved
30,2000.0,47,2,0.19873966701639859,1,0.0,approved
39,2000.0,9,2,0.2972316708826796,0,0.0,approved
40,3947.099620577788,32,2,0.3179340902181294,1,0.0,approved
39,3949.827713974304,77,2,0.1305245836855045,1,0.0,approved
26,2782.567856698651,86,2,0.5506816910217143,1,0.0,approved
36,4403.261787430746,114,7,0.4299475336219319,2,1.0,approved
38,2000.0,53,3,0.12605250002830626,4,0.0,approved
35,2494.971390674912,85,0,0.4614143941206327,1,0.0,approved
20,6794.976056545481,9,5,0.15310172509704942,0,1.0,approved
36,3084.550019645273,7,2,0.26166950833255453,0,0.0,approved
57,3175.29638727736,1,4,0.4414627959015329,2,0.0,approved
31,9442.47392360211,44,2,0.3502427497472669,0,0.0,approved
27,2000.0,99,3,0.41149585382911974,1,0.0,approved
38,4439.136627806468,7,3,0.08871195295286802,1,0.0,approved
38,6849.926079636137,36,8,0.4526080653739968,2,0.0,approved
46,2534.0422570060086,49,5,0.2810161512019732,1,1.0,approved
22,4581.6542114052945,94,7,0.07358928536573717,0,1.0,approved
42,2000.0,37,3,0.35497463932391915,0,0.0,approved
40,2114.6271810694775,126,2,0.2665805232731763,0,1.0,approved
33,3613.684644813762,15,4,0.08281381008554717,2,0.0,approved
38,4443.880839274026,15,4,0.13159403488387922,1,0.0,approved
45,5221.125424506528,28,3,0.2543020973119645,0,0.0,approved
43,6534.259413500746,17,3,0.3715678713017876,1,1.0,approved
23,2882.1064750444,1,0,0.2554445989332779,3,0.0,approved
43,5414.337884271953,47,3,0.5022119957121918,0,1.0,approved
34,2512.032783540512,50,1,0.22470385562969553,1,0.0,approved
35,4679.963809149762,49,1,0.13790361167276335,1,1.0,approved
35,3306.827001942949,15,3,0.3826785678495973,0,0.0,approved
33,3725.0626651862954,26,2,0.7174716043376356,0,1.0,approved
46,3683.998304018753,16,3,0.07073568105416728,2,1.0,approved
34,2000.0,1,3,0.1194220427643239,2,0.0,approved
23,2000.0,29,1,0.19663523540856395,0,0.0,approved
31,3137.779678135189,4,3,0.4279597334121864,1,0.0,approved
36,2000.0,3,3,0.2918576796056145,0,0.0,approved
47,4517.010009435892,50,4,0.30009671866715887,0,1.0,approved
41,4609.054342382559,1,1,0.37867208942674246,0,1.0,approved
26,3510.7510798738813,114,1,0.17082551067171997,1,0.0,approved
59,2000.0,26,2,0.25233110207474474,1,1.0,approved
37,5943.595126559455,146,2,0.10791251065495473,1,1.0,approved
47,8255.255607690595,2,2,0.2950096151173225,2,0.0,approved
33,3208.4345361421088,31,3,0.4852660364531345,1,1.0,approved
40,3847.8417636427675,15,0,0.2782395568049808,2,0.0,approved
43,3297.333291868792,66,6,0.4394673436895575,1,1.0,approved
47,3886.190280946464,16,2,0.3810945190705965,1,0.0,approved
45,2807.979941239053,10,5,0.10190569464781948,2,0.0,approved
43,2929.8833240594136,70,0,0.20062422503694638,0,1.0,approved
31,4688.45695690292,16,2,0.5418598010121377,1,0.0,approved
29,9631.671683460756,1,5,0.5295004193932341,2,1.0,approved
38,2000.0,17,4,0.25439045830445806,0,1.0,approved
44,2830.1748064648837,38,2,0.05834180840001739,2,0.0,approved
32,2000.0,10,2,0.2666808737971081,0,1.0,approved
45,6607.842295930289,20,3,0.20825862339735068,0,1.0,approved
49,2221.9289974365815,2,1,0.2164492440764615,0,0.0,approved
25,2000.0,31,3,0.2566764316801962,2,0.0,approved
26,4101.440364547603,50,6,0.0753651199704575,0,1.0,approved
33,7130.634911724829,19,2,0.06834068507396086,0,1.0,approved
38,4153.883398209846,19,3,0.2842317081015388,2,1.0,approved
29,3302.380789314019,3,1,0.03347248730214024,0,0.0,approved
48,3657.629216248265,8,0,0.1820268958600474,2,1.0,approved
39,6047.621489015965,6,2,0.3379608997116859,0,1.0,approved
35,2000.0,23,3,0.34721061255321667,0,0.0,approved
20,2818.827924591724,27,6,0.7233675895720455,0,0.0,approved
21,2377.14371392555,107,1,0.33800603406371654,2,0.0,approved
37,2000.0,2,2,0.44626352995249524,0,0.0,approved
20,2529.5896383657573,32,4,0.3985340349370327,1,0.0,approved
45,5186.739482412247,26,3,0.06609913916574964,2,1.0,approved
33,3957.2359740687116,26,6,0.2895988071747168,0,1.0,approved
67,4114.017195902627,74,2,0.3915096864770538,2,0.0,approved
58,3207.470200336433,8,4,0.11624046091084057,0,0.0,approved
33,3872.5244706885574,1,6,0.1891346101401438,0,1.0,approved
33,2000.0,40,2,0.3411266817784828,1,0.0,approved
44,2553.5633555434247,15,3,0.2724580802225346,0,0.0,approved
52,3281.3234750464585,1,1,0.15388132654443035,0,1.0,approved
20,3424.6615539234317,10,6,0.4307544570223315,0,1.0,approved
20,3498.5151949805327,13,4,0.2927895873903099,1,1.0,approved
28,2781.741248500309,34,2,0.28310431174609946,1,0.0,approved
40,2468.308308018443,6,4,0.5601917113038843,1,0.0,approved
39,14456.300821649145,19,4,0.1903618362857897,0,1.0,approved
45,4690.965184173342,23,2,0.1855089508665498,1,0.0,approved
23,3664.963803376372,22,5,0.2014568564202595,1,0.0,approved
20,2652.8657529984894,131,2,0.23730357619020975,2,0.0,approved
43,2378.8931287400715,1,2,0.1613688980741767,2,0.0,approved
26,2792.240790380533,108,3,0.31314361651688255,2,0.0,approved
20,3450.9830856390636,31,4,0.25466217040952877,0,1.0,approved
36,2000.0,57,2,0.38400919178085086,2,0.0,approved
42,2000.0,20,3,0.4568571847322703,0,0.0,approved
33,2167.9966243637223,21,5,0.2908069587398614,2,0.0,approved
30,3306.2494140752706,76,4,0.4301295392588716,0,1.0,approved
33,2644.8335874734958,81,2,0.5013055598756179,2,0.0,approved
31,6242.0292764157675,9,4,0.2768830453556432,1,1.0,approved
21,2000.0,7,2,0.6317589825837926,1,0.0,approved
27,2047.4026426067737,24,3,0.35830828958242095,0,0.0,approved
40,6374.403968354165,82,2,0.39977392727037225,1,1.0,approved
38,3182.9370888033154,14,2,0.010421273656649375,1,0.0,approved
36,4639.775643700778,38,4,0.1644852440337249,1,0.0,approved
25,8313.396024988446,44,0,0.38509297928663816,1,1.0,approved
33,2107.163040162721,54,1,0.6599723310838557,2,0.0,approved
20,2836.547240421305,29,6,0.06664071298809308,0,0.0,approved
36,2601.351897710001,18,3,0.3022451688441871,1,0.0,approved
49,2000.0,122,4,0.29232382323754275,1,1.0,approved
20,2552.431206159422,34,6,0.4419977962652662,4,0.0,approved
29,4631.013833788227,46,4,0.507663491604355,0,0.0,approved
38,3906.1002271737366,15,3,0.3069136577392861,0,1.0,approved
47,4062.45026740696,39,2,0.28396936544755014,0,0.0,approved
30,2470.672129176147,10,6,0.47067516374587315,0,1.0,approved
28,2147.2674987649048,10,8,0.0633363971548886,2,0.0,approved
20,5623.040641262789,45,5,0.5790726371555162,0,0.0,approved
36,2324.688723798359,26,2,0.2948315042925647,2,0.0,approved
55,3453.1461409813073,41,1,0.35126348259904183,1,1.0,approved
37,3234.621958651826,11,6,0.2336200886261419,0,0.0,approved
34,6191.040889271373,32,3,0.1866222752607221,3,0.0,approved
38,4845.017706139667,21,1,0.13354841589205943,2,0.0,approved
34,2000.0,32,2,0.6481336574271016,0,0.0,approved
26,2000.0,12,1,0.2315997788194697,2,1.0,approved
43,3981.6632342435987,45,5,0.6643396322750054,1,0.0,approved
37,2886.590065428009,59,3,0.19895549770502266,0,0.0,approved
35,2374.195941079897,10,2,0.20799052851038938,2,0.0,approved
25,4953.32299273373,12,4,0.43097947732899267,0,0.0,approved
48,3273.875371385316,38,5,0.1722464470639354,0,1.0,approved
41,3060.1790106406593,42,3,0.40449112040078644,0,1.0,approved
29,4402.440478633902,43,2,0.025769126412352086,1,1.0,approved
45,2471.166295344858,41,6,0.2775183605671002,1,1.0,approved
30,6530.635207034617,17,0,0.15903261912457778,1,1.0,approved
27,2010.1732439996636,18,2,0.07088601317513553,1,0.0,approved
27,4140.055751071351,10,6,0.22134766545039866,0,1.0,approved
20,6105.3237737383815,6,3,0.559034097322748,1,0.0,approved
39,2000.0,42,4,0.08403590392247787,0,1.0,approved
20,2510.7390024377573,3,1,0.2838263911340215,0,0.0,approved
22,5276.950729076861,99,4,0.15638599613076723,0,1.0,approved
20,5316.775416583558,63,2,0.18434916359543146,6,0.0,approved
34,2735.999784029579,70,1,0.17605659641706778,1,0.0,approved
33,2064.543577586149,85,2,0.2411469766635389,0,1.0,approved
31,4807.670350542568,18,3,0.11712904176251591,0,1.0,approved
24,5387.164998850347,67,3,0.20113414165616128,0,1.0,approved
23,2000.0,6,3,0.04813355653662025,1,1.0,approved
39,2000.0,1,4,0.4199616473038858,2,0.0,approved
29,3336.3355434576883,55,3,0.10926398623460352,2,0.0,approved
38,4083.37984035438,2,4,0.20878915273728715,1,1.0,approved
26,2566.928834797485,160,3,0.345201931294388,0,1.0,approved
36,4186.611229860998,40,1,0.7838548440174712,1,0.0,approved
48,2090.0258150503532,50,1,0.07230612913672978,0,1.0,approved
40,2000.0,10,1,0.09844664614582833,2,0.0,approved
30,2411.60906092504,40,4,0.7719792259579752,1,0.0,approved
37,3076.709846225749,1,3,0.1834612527049502,2,0.0,approved
32,2596.9163997319138,65,7,0.04924337462313206,2,0.0,approved
35,2000.0,6,7,0.3052670547968804,0,1.0,approved
31,2000.0,43,4,0.24334228292771998,4,0.0,approved
33,2305.2757921960106,9,4,0.26513781643414147,0,0.0,approved
37,4669.596226662561,2,3,0.22962152873390396,0,0.0,approved
25,5586.446748168506,23,10,0.23958282929622562,3,1.0,approved
24,5398.393520399263,6,3,0.5950363513865863,2,0.0,approved
21,2000.0,47,4,0.20067807908760218,3,0.0,approved
20,2000.0,9,2,0.06763898100433187,0,1.0,approved
22,3821.1905199741154,15,5,0.43052843326978135,2,0.0,approved
36,4095.1147005571347,30,2,0.07548418372549051,2,0.0,approved
26,3641.2590824780727,12,3,0.1811454549279157,1,1.0,approved
40,2000.0,17,2,0.4020462701532033,1,0.0,approved
35,2000.0,60,3,0.33072514584291596,0,0.0,approved
20,2937.0342857348123,7,4,0.09293478670824788,1,0.0,approved
41,3803.241838127671,3,2,0.11211526702684022,0,1.0,approved
43,4374.964486123331,14,5,0.25581381724991265,1,0.0,approved
25,3203.9085365661854,19,3,0.40438330706671133,1,1.0,approved
39,3517.099429791964,28,3,0.5458598666333503,0,0.0,approved
26,3110.170196319487,16,4,0.23600470298268217,0,0.0,approved
35,4199.873509823456,56,4,0.46554074454697586,0,0.0,approved
22,3485.7301928756087,1,4,0.4957927117892987,2,0.0,approved
20,3080.5666306079524,20,0,0.3832359270312909,1,0.0,approved
31,2606.635531679175,17,2,0.07261999221838503,1,0.0,approved
33,3104.617233461684,37,6,0.1768937022708536,0,0.0,approved
31,3798.2499092057305,122,2,0.19733327306053758,0,1.0,approved
23,3407.512031489192,25,4,0.47652664224653324,1,0.0,approved
31,3606.212058541202,156,3,0.2633306913256602,1,0.0,approved
37,5833.432847536062,12,4,0.5613127888356165,1,0.0,approved
34,3403.5761319911526,1,3,0.4693767123801486,0,0.0,approved
36,2154.902460928572,6,2,0.44017271089893,0,1.0,approved
28,4636.9096192851,18,2,0.29682166436703544,2,0.0,approved
46,2000.0,13,1,0.19585726584917643,0,1.0,approved
23,2000.0,3,3,0.26518047529137817,1,0.0,approved
39,3526.0150539443603,20,1,0.4528599444992345,3,0.0,approved
46,3859.1349606804683,14,6,0.3680477980002096,0,0.0,approved
39,2000.0,4,1,0.1606749068344658,3,0.0,approved
32,2461.6601511587373,12,0,0.05898309719283012,1,1.0,approved
29,2201.640589404519,78,4,0.27931089633587364,0,1.0,approved
45,2337.089985627937,12,1,0.2809139961800045,0,1.0,approved
20,4778.10301598845,45,4,0.34511477348535186,1,1.0,approved
25,4243.962788939842,34,1,0.3129208357776132,0,0.0,approved
31,2952.5925977618263,20,3,0.3259202172294435,1,0.0,approved
47,2268.8288141805783,9,3,0.49366544244827737,0,0.0,approved
38,2000.0,16,2,0.47312024104055134,1,0.0,approved
25,6063.803178299227,32,4,0.3159285021412697,6,0.0,approved
31,4008.037304143657,15,5,0.4161904020801463,0,0.0,approved
28,2093.652543209881,8,1,0.2229260010774774,3,0.0,approved
27,4271.839239857424,4,3,0.32235410386427954,4,1.0,approved
44,2878.107357922082,76,6,0.45530740773488876,0,1.0,approved
21,2582.324516242456,20,1,0.3446448121979411,0,0.0,approved
51,3705.6196256735916,35,3,0.026024171257694035,1,0.0,approved
43,2057.5081116941287,24,1,0.25268285439791555,1,0.0,approved
45,2510.210116173071,74,3,0.7427961619280425,2,0.0,approved
30,3167.603325232659,28,4,0.05022651920777097,0,1.0,approved
33,2322.2095497524483,23,4,0.34324009225021146,0,0.0,approved
20,4165.2959359822735,93,3,0.2980653173648455,1,0.0,approved
29,7589.593046111602,45,3,0.39364691738738683,2,1.0,approved
39,2044.382227703879,4,3,0.5147539666016855,0,0.0,approved
47,2000.0,7,1,0.1444387829099446,1,1.0,approved
23,2000.0,55,2,0.38268112841728935,0,0.0,approved
31,2764.917093536612,65,4,0.11933063250354088,1,0.0,approved
33,2139.693139413867,28,2,0.3553474978250578,0,0.0,approved
21,3307.441638170614,29,5,0.21350219751176536,1,1.0,approved
40,3185.290701867304,35,0,0.06613365179679115,2,0.0,approved
27,2000.0,20,3,0.32098274360969337,0,0.0,approved
33,2000.0,41,2,0.39480583964035176,2,0.0,approved
30,3456.3438554057398,4,5,0.3082433185201218,0,1.0,approved
27,3189.8029329309793,117,6,0.08303523562537754,1,1.0,approved
34,2409.298730188885,49,3,0.1500725650884731,0,1.0,approved
32,2000.0,35,1,0.615506250883709,0,0.0,approved
31,3773.2637850014926,13,4,0.17323394857074836,1,0.0,approved
27,5630.478860749105,6,1,0.07794907717181894,1,1.0,approved
38,3425.4605887068387,18,4,0.19979878216873811,1,0.0,approved
51,2000.0,39,1,0.24688086162209044,1,0.0,approved
36,3048.1071877887803,36,4,0.34224182428576244,2,0.0,approved
44,2000.0,17,1,0.4136115773865768,1,0.0,approved
21,5059.284539453868,34,5,0.18921015054813356,1,0.0,approved
36,3105.4756382722917,60,2,0.24080062984726838,1,1.0,approved
24,2000.0,1,5,0.32236065057637536,0,0.0,approved
20,2564.869347802083,21,2,0.38479483497179495,1,0.0,approved
27,3758.0322255282126,51,3,0.35415495797169816,2,1.0,approved
46,2523.6869572226638,28,2,0.2852863941914684,1,0.0,approved
44,2596.8439967075687,37,1,0.4513462025664575,0,0.0,approved
37,2000.0,26,7,0.3277625943839145,0,0.0,approved
20,3957.114961048856,173,4,0.3821935194391281,1,0.0,approved
33,2155.472853379833,2,3,0.1337509110873262,0,1.0,approved
38,2000.0,24,6,0.17055671533578257,1,1.0,approved
36,2475.9298828029773,3,1,0.5316109295147793,1,0.0,approved
20,4868.6640583923045,6,3,0.3543000112326104,2,0.0,approved
26,2456.604219447581,17,5,0.6254505611713261,2,0.0,approved
34,7108.115884710199,6,3,0.24699184780248093,0,0.0,approved
40,3694.069497778429,119,3,0.12013854363847727,2,0.0,approved
20,3531.150724699691,105,1,0.6722335771784855,0,1.0,approved
33,2795.5967443529885,14,4,0.39762669073624324,3,0.0,approved
36,2880.8967497872154,36,4,0.48578113884729907,2,0.0,approved
43,2613.0886264139676,27,5,0.15121124186496193,0,1.0,approved
41,2562.8246393744935,60,2,0.4947959809605508,0,0.0,approved
40,3887.1580104664695,35,2,0.2128555052315451,2,0.0,approved
27,2000.0,1,2,0.5339454590224773,2,0.0,approved
20,2000.0,51,3,0.09038566154988333,2,0.0,approved
31,2000.0,49,3,0.22188796915801212,2,0.0,approved
45,8290.182595140448,25,2,0.5034806078899233,3,0.0,approved
48,3886.13920250242,83,2,0.38896172420090463,0,1.0,approved
42,3471.166906972457,86,2,0.04224349402256593,0,0.0,approved
39,2000.0,26,5,0.2226364579324812,0,0.0,approved
38,4071.110740174147,33,2,0.38570086632006784,2,0.0,approved
29,2812.1773692395186,203,3,0.45591758323682213,1,1.0,approved
33,3317.89050719443,12,4,0.14807781504896095,0,1.0,approved
51,2000.0,14,2,0.08728819850680539,0,1.0,approved
25,3229.6673674782305,7,1,0.1226157424959542,1,0.0,approved
51,2411.6904952551577,81,5,0.09094607085837791,0,1.0,approved
31,2032.8507992475338,49,4,0.5240282131308963,1,0.0,approved
48,4302.93732754121,4,4,0.1971517247654124,2,0.0,approved
20,2000.0,144,3,0.32936292427872393,1,0.0,approved
40,3953.624895592088,47,3,0.2625488157616852,1,0.0,approved
27,4197.49445017328,68,6,0.17880260926654157,2,0.0,approved
20,2000.0,1,1,0.15673312954993834,0,0.0,approved
37,2000.0,25,5,0.4748567725589657,1,1.0,approved
45,2666.4070189693216,43,5,0.18998301877627852,0,1.0,approved
26,3432.410644912256,28,5,0.3108587532987489,1,0.0,approved
20,2761.6193401152764,39,6,0.20940454947732368,0,0.0,approved
34,3702.5654754185634,61,2,0.3054517939410515,1,0.0,approved
34,7197.505785225925,16,3,0.5193500884902787,3,1.0,approved
40,2312.63215399018,67,6,0.2040413462238959,1,1.0,approved
44,2000.0,6,1,0.14714951935248505,3,0.0,approved
34,4505.083890516445,11,2,0.23194054842577608,0,1.0,approved
53,6916.445689426812,1,4,0.23985910560037915,0,0.0,approved
37,3627.8090644385484,16,1,0.26653845673647786,1,1.0,approved
31,2000.0,17,2,0.021317807556303775,0,1.0,approved
20,2801.902188049467,58,3,0.041626491816943265,2,0.0,approved
32,2000.0,38,0,0.22000433705036107,3,0.0,approved
31,4111.025324181661,20,3,0.188972298900499,1,1.0,approved
44,2000.0,38,2,0.46710794037669684,1,0.0,approved
39,2565.569105761775,1,0,0.3466192135578022,1,0.0,approved
23,2000.0,7,2,0.19387696575388041,2,0.0,approved
36,3176.1096380489985,35,3,0.28035275131964776,4,0.0,approved
41,2482.022823749363,36,0,0.44213874530263264,1,0.0,approved
50,3256.4113385613196,53,2,0.23163024914205796,1,0.0,approved
43,3014.4578562392917,18,3,0.6984189725700369,0,0.0,approved
42,2000.0,46,1,0.39632403870744976,0,1.0,approved
35,4078.3123077678015,41,6,0.485944172944133,1,0.0,approved
38,2909.1527718430625,119,3,0.3431155696751747,0,1.0,approved
47,2000.0,8,1,0.08506220355056794,0,1.0,approved
21,9140.435199164593,28,2,0.1492497068497238,0,1.0,approved
31,3782.782327621327,33,4,0.32747621514755454,2,0.0,approved
27,2761.059393531917,237,1,0.07624388849258446,0,1.0,approved
38,6048.721844606447,8,5,0.15232349127688485,1,1.0,approved
47,7486.882772935371,26,5,0.25395829309003587,0,1.0,approved
29,2772.0025738954023,15,1,0.18359927228781578,3,1.0,approved
20,3546.4370947809766,26,2,0.19680995796701584,1,0.0,approved
30,2000.0,9,2,0.6250568898117977,2,0.0,approved
44,2769.4488952835986,1,4,0.16116559785446222,0,1.0,approved
40,2698.546903201713,30,2,0.4101913002462684,0,1.0,approved
39,3269.5692154247863,14,2,0.4811997639037213,2,0.0,approved
32,3520.5772242794433,7,3,0.23037786290245663,3,1.0,approved
22,3943.8560809052065,14,6,0.3835258911979065,2,0.0,approved
40,3357.0615383015343,1,2,0.16159767796865504,2,0.0,approved
26,2000.0,108,3,0.5599883648394903,1,0.0,approved
56,2000.0,31,3,0.40922657197013595,1,1.0,approved
40,2268.323270690339,60,3,0.22373625212086487,0,1.0,approved
29,2588.618731255152,19,3,0.02438437812108399,2,0.0,approved
28,5041.138080695504,84,4,0.39152282557052054,1,1.0,approved
34,2000.0,23,1,0.11954198441890569,2,0.0,approved
32,2493.125631396398,30,2,0.22298550980125598,1,0.0,approved
46,4800.6410934217765,24,0,0.3883917513920307,2,0.0,approved
36,2565.891505594022,47,2,0.22956240691659782,1,0.0,approved
27,3752.613557673462,30,6,0.3835246121983843,1,1.0,approved
53,2780.0633064675962,11,4,0.26298844401755417,1,0.0,approved
35,3389.343855403431,5,3,0.20040687244459482,1,0.0,approved
42,2659.155122214652,33,4,0.036528581463668865,2,1.0,approved
28,4161.091656942798,24,2,0.44521565549506004,1,0.0,approved
38,2000.0,3,0,0.3253700686865271,2,0.0,approved
38,2485.7855264575073,18,3,0.5867623432107764,1,0.0,approved
20,3457.449088024336,26,0,0.05302469642224574,2,0.0,approved
55,3892.65850697527,63,2,0.12791031421683835,1,1.0,approved
47,6288.490340177816,2,3,0.25886774665175266,1,1.0,approved
31,2451.579198153488,15,3,0.19677533440226033,1,0.0,approved
23,6246.27697306486,62,3,0.1893387394025593,0,1.0,approved
38,2144.127710047442,37,6,0.12066452039610032,0,1.0,approved
35,5792.522877325766,12,2,0.29235024710066587,1,1.0,approved
38,4486.075581971589,67,5,0.3515273853359879,0,1.0,approved
36,2000.0,24,6,0.22183164551352552,0,1.0,approved
40,3475.590315813176,24,4,0.5253407775549007,0,0.0,approved
49,2905.5619189530776,135,3,0.38615069439996197,1,1.0,approved
40,4075.677611319389,105,3,0.17243487750414854,1,0.0,approved
24,2666.0791948253836,15,2,0.1759157237419524,1,0.0,approved
48,2556.4551917200592,5,4,0.19465608941243812,4,0.0,approved
51,5910.863992747492,14,6,0.32614292452614957,0,1.0,approved
66,2837.389030332831,1,3,0.2526121492363525,0,1.0,approved
23,4506.2074659891905,1,3,0.24528304870851245,2,0.0,approved
37,2663.308051457215,18,2,0.4040117364364884,2,0.0,approved
20,6859.100773953233,101,6,0.5475303586767996,0,1.0,approved
40,2123.524920648081,73,2,0.547362113097762,1,0.0,approved
29,2192.7861621332995,25,3,0.21634589553328054,3,0.0,approved
54,6388.524356372448,29,3,0.34858143030471644,0,1.0,approved
27,2386.365567722426,1,1,0.40873640108269926,2,0.0,approved
20,6637.808568165893,8,1,0.19026443411074065,1,1.0,approved
30,4656.038646758226,1,2,0.4257691118073327,2,0.0,approved
20,2759.1422922029883,50,1,0.33400018002978993,0,0.0,approved
42,2000.0,5,5,0.36179098347756283,1,0.0,approved
20,2952.303074205115,73,0,0.47733883566449564,1,0.0,approved
35,3136.350139194885,37,3,0.5336169644057256,0,0.0,approved
20,5343.354224293726,9,5,0.2527799736792459,0,0.0,approved
31,6596.032349769307,6,2,0.34287215147905936,2,0.0,approved
51,2116.473227433048,35,3,0.4063772384613416,2,1.0,approved
38,4449.695215848369,83,4,0.27565272127189466,1,1.0,approved
26,4370.798864947461,45,3,0.10087537752529963,1,0.0,approved
34,5098.523929360856,15,2,0.21507927623436215,3,0.0,approved
35,3825.119379375186,31,4,0.12004669068811348,2,0.0,approved
39,2000.0,13,1,0.15311697265438123,2,0.0,approved
21,2758.0764676660074,240,1,0.2441430672512463,1,0.0,approved
40,2000.0,49,4,0.357879763265365,1,1.0,approved
20,2693.77036398896,34,2,0.2658199533570526,0,1.0,approved
28,4865.876379494762,19,4,0.2963032484879666,0,1.0,approved
30,3472.310209827157,34,2,0.34313092755430336,1,0.0,approved
41,5292.496984279824,15,1,0.13004826047476933,0,0.0,approved
35,3536.4439252787497,1,3,0.5619324093331576,0,1.0,approved
20,2000.0,18,2,0.13043580499388477,3,0.0,approved
25,2000.0,95,2,0.053313890758966226,1,1.0,approved
36,3211.214138295166,35,4,0.5239030004315103,2,0.0,approved
34,2678.565762009139,3,6,0.18840354787559682,0,1.0,approved
29,2000.0,77,4,0.25588226996092733,1,1.0,approved
30,2000.0,11,3,0.2838257263592118,0,1.0,approved
41,2064.4691316977423,10,3,0.15335753679579137,1,0.0,approved
29,2704.7215786361357,12,3,0.17043962852411138,2,0.0,approved
